,time,A,W,C,beta_hat,alpha,gamma,zeta,limit,q,r,N,M,p,s_final,route_adjacent_ratio,traced_edges,traced_edges_distant,group 0 adoption rate,group 1 adoption rate,avg. exp. interval - group 0,avg. exp. interval - group 1,avg. eff. inf. interval - group 0,avg. eff. inf. interval - group 1,case,infected_ratio
5403,16,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2020,1.0,2574,94,,1.0,,4.0,,0.008888888888888889,q-0.2_r-0.7000000000000001,-43.888888888888886
5404,57,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2016,1.0,2598,106,,1.0,,6.8,,0.04987654320987654,q-0.2_r-0.7000000000000001,-43.8
5405,61,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1997,0.8148148148148148,2584,105,,1.0,,3.1875,,0.06024691358024691,q-0.2_r-0.7000000000000001,-43.37777777777778
5406,38,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2021,1.0,2564,97,,1.0,,2.5,,0.002962962962962963,q-0.2_r-0.7000000000000001,-43.91111111111111
5407,28,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2023,1.0,2543,84,,1.0,,5.0,,0.003950617283950617,q-0.2_r-0.7000000000000001,-43.955555555555556
5408,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2561,112,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5409,7,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2020,1.0,2596,96,,1.0,,-1.0,,0.0014814814814814814,q-0.2_r-0.7000000000000001,-43.888888888888886
5410,46,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2015,0.6666666666666666,2582,87,,1.0,,4.0,,0.016296296296296295,q-0.2_r-0.7000000000000001,-43.77777777777778
5411,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2594,114,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5412,23,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2585,93,,1.0,,,,0.01037037037037037,q-0.2_r-0.7000000000000001,-43.93333333333333
5413,31,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2020,1.0,2622,108,,1.0,,3.0,,0.01580246913580247,q-0.2_r-0.7000000000000001,-43.888888888888886
5414,8,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2519,86,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5415,84,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1960,0.890625,2584,100,,1.0,,3.5161290322580645,,0.24987654320987654,q-0.2_r-0.7000000000000001,-42.55555555555556
5416,25,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2018,0.8333333333333334,2611,99,,1.0,,4.5,,0.008888888888888889,q-0.2_r-0.7000000000000001,-43.84444444444444
5417,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,1.0,2609,104,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5418,61,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1991,0.7575757575757576,2588,108,,1.0,,5.6923076923076925,,0.07160493827160494,q-0.2_r-0.7000000000000001,-43.24444444444445
5419,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,1.0,2579,87,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5420,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2602,78,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.93333333333333
5421,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2605,80,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5422,45,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2015,0.7777777777777778,2583,88,,1.0,,1.75,,0.018765432098765432,q-0.2_r-0.7000000000000001,-43.77777777777778
5423,87,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1979,0.8222222222222222,2564,94,,1.0,,2.9523809523809526,,0.09827160493827161,q-0.2_r-0.7000000000000001,-42.977777777777774
5424,12,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2604,103,,1.0,,0.0,,0.002962962962962963,q-0.2_r-0.7000000000000001,-43.93333333333333
5425,15,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2023,1.0,2605,95,,1.0,,,,0.0009876543209876543,q-0.2_r-0.7000000000000001,-43.955555555555556
5426,15,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2556,88,,1.0,,1.0,,0.0044444444444444444,q-0.2_r-0.7000000000000001,-43.93333333333333
5427,31,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,0.5,2627,83,,1.0,,12.5,,0.0004938271604938272,q-0.2_r-0.7000000000000001,-43.93333333333333
5428,8,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2023,1.0,2610,98,,1.0,,1.0,,0.0,q-0.2_r-0.7000000000000001,-43.955555555555556
5429,27,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2021,0.6666666666666666,2652,104,,1.0,,3.0,,0.007407407407407408,q-0.2_r-0.7000000000000001,-43.91111111111111
5430,55,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2013,0.9090909090909091,2654,103,,1.0,,3.5,,0.06567901234567901,q-0.2_r-0.7000000000000001,-43.733333333333334
5431,14,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2659,117,,1.0,,0.0,,0.0009876543209876543,q-0.2_r-0.7000000000000001,-43.93333333333333
5432,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2532,85,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5433,25,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2013,0.6363636363636364,2589,98,,1.0,,1.8571428571428572,,0.011851851851851851,q-0.2_r-0.7000000000000001,-43.733333333333334
5434,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2023,1.0,2583,92,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.955555555555556
5435,18,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2021,1.0,2569,97,,1.0,,0.0,,0.0049382716049382715,q-0.2_r-0.7000000000000001,-43.91111111111111
5436,27,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2013,0.9090909090909091,2590,89,,1.0,,4.0,,0.023703703703703703,q-0.2_r-0.7000000000000001,-43.733333333333334
5437,14,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2023,1.0,2630,102,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.955555555555556
5438,8,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2017,1.0,2649,96,,1.0,,0.2,,0.0024691358024691358,q-0.2_r-0.7000000000000001,-43.82222222222222
5439,71,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2000,0.7916666666666666,2630,97,,1.0,,4.153846153846154,,0.047901234567901234,q-0.2_r-0.7000000000000001,-43.44444444444444
5440,54,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2013,0.9090909090909091,2590,91,,1.0,,1.375,,0.04148148148148148,q-0.2_r-0.7000000000000001,-43.733333333333334
5441,68,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1998,0.8846153846153846,2651,109,,1.0,,3.0,,0.06419753086419754,q-0.2_r-0.7000000000000001,-43.4
5442,29,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2606,105,,1.0,,0.0,,0.0014814814814814814,q-0.2_r-0.7000000000000001,-43.93333333333333
5443,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2575,106,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5444,6,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2626,81,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.93333333333333
5445,40,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2019,0.8,2601,104,,1.0,,2.3333333333333335,,0.01728395061728395,q-0.2_r-0.7000000000000001,-43.86666666666667
5446,29,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2021,1.0,2626,103,,1.0,,1.0,,0.014320987654320988,q-0.2_r-0.7000000000000001,-43.91111111111111
5447,31,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2009,1.0,2598,72,,1.0,,2.0,,0.0508641975308642,q-0.2_r-0.7000000000000001,-43.644444444444446
5448,18,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2020,1.0,2637,99,,1.0,,4.5,,0.005432098765432099,q-0.2_r-0.7000000000000001,-43.888888888888886
5449,41,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2000,0.7083333333333334,2621,90,,1.0,,0.5,,0.05728395061728395,q-0.2_r-0.7000000000000001,-43.44444444444444
5450,32,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2018,1.0,2582,94,,1.0,,2.5,,0.014320987654320988,q-0.2_r-0.7000000000000001,-43.84444444444444
5451,188,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1825,0.8743718592964824,2571,88,,1.0,,2.758241758241758,,0.628641975308642,q-0.2_r-0.7000000000000001,-39.55555555555556
5452,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,1.0,2669,107,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5453,29,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2020,1.0,2587,87,,1.0,,3.0,,0.008395061728395062,q-0.2_r-0.7000000000000001,-43.888888888888886
5454,75,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1986,0.9473684210526315,2554,96,,1.0,,5.833333333333333,,0.11654320987654321,q-0.2_r-0.7000000000000001,-43.13333333333333
5455,34,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2010,0.9285714285714286,2528,88,,1.0,,2.2,,0.024691358024691357,q-0.2_r-0.7000000000000001,-43.666666666666664
5456,11,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2023,1.0,2605,106,,1.0,,0.0,,0.0,q-0.2_r-0.7000000000000001,-43.955555555555556
5457,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2602,107,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.93333333333333
5458,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2584,95,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5459,14,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2634,95,,1.0,,0.0,,0.005432098765432099,q-0.2_r-0.7000000000000001,-43.93333333333333
5460,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2594,106,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5461,72,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1979,0.8444444444444444,2568,88,,1.0,,2.7,,0.11753086419753087,q-0.2_r-0.7000000000000001,-42.977777777777774
5462,16,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2021,0.6666666666666666,2587,88,,1.0,,1.5,,0.002962962962962963,q-0.2_r-0.7000000000000001,-43.91111111111111
5463,13,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2598,89,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5464,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,1.0,2539,95,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5465,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,1.0,2589,110,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5466,11,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2553,84,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5467,41,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2018,1.0,2580,85,,1.0,,6.0,,0.018765432098765432,q-0.2_r-0.7000000000000001,-43.84444444444444
5468,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,1.0,2579,87,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5469,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2603,97,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5470,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,1.0,2626,89,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5471,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,1.0,2619,113,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5472,66,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1979,0.9333333333333333,2586,97,,1.0,,1.826086956521739,,0.2054320987654321,q-0.2_r-0.7000000000000001,-42.977777777777774
5473,117,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1953,0.8732394366197183,2590,95,,1.0,,3.606060606060606,,0.19753086419753085,q-0.2_r-0.7000000000000001,-42.4
5474,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,1.0,2618,105,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5475,33,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2013,1.0,2588,95,,1.0,,2.142857142857143,,0.02271604938271605,q-0.2_r-0.7000000000000001,-43.733333333333334
5476,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2023,0.0,2656,101,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.955555555555556
5477,143,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1951,0.7397260273972602,2619,76,,1.0,,3.142857142857143,,0.24938271604938272,q-0.2_r-0.7000000000000001,-42.355555555555554
5478,19,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2021,1.0,2575,98,,1.0,,0.6666666666666666,,0.01037037037037037,q-0.2_r-0.7000000000000001,-43.91111111111111
5479,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2577,96,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5480,99,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1962,0.7741935483870968,2576,93,,1.0,,3.0,,0.15209876543209877,q-0.2_r-0.7000000000000001,-42.6
5481,70,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1947,0.7922077922077922,2616,90,,1.0,,2.5526315789473686,,0.19407407407407407,q-0.2_r-0.7000000000000001,-42.266666666666666
5482,20,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2021,1.0,2540,92,,1.0,,4.5,,0.002962962962962963,q-0.2_r-0.7000000000000001,-43.91111111111111
5483,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,1.0,2617,112,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5484,31,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2600,91,,1.0,,1.5,,0.008395061728395062,q-0.2_r-0.7000000000000001,-43.93333333333333
5485,16,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2563,85,,1.0,,6.0,,0.0019753086419753087,q-0.2_r-0.7000000000000001,-43.93333333333333
5486,132,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,1906,0.8559322033898306,2589,97,,1.0,,2.9272727272727272,,0.2859259259259259,q-0.2_r-0.7000000000000001,-41.355555555555554
5487,21,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2021,1.0,2633,103,,1.0,,6.0,,0.008888888888888889,q-0.2_r-0.7000000000000001,-43.91111111111111
5488,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,1.0,2557,91,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5489,41,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2018,0.8333333333333334,2545,95,,1.0,,5.0,,0.02567901234567901,q-0.2_r-0.7000000000000001,-43.84444444444444
5490,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2022,1.0,2622,88,,1.0,,-1.0,,0.0004938271604938272,q-0.2_r-0.7000000000000001,-43.93333333333333
5491,19,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2023,1.0,2596,83,,1.0,,0.0,,0.005432098765432099,q-0.2_r-0.7000000000000001,-43.955555555555556
5492,10,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2607,100,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5493,16,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2023,1.0,2571,88,,1.0,,0.0,,0.0034567901234567903,q-0.2_r-0.7000000000000001,-43.955555555555556
5494,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2024,,2641,116,,1.0,,,,0.0,q-0.2_r-0.7000000000000001,-43.977777777777774
5495,42,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2020,1.0,2582,97,,1.0,,2.0,,0.025185185185185185,q-0.2_r-0.7000000000000001,-43.888888888888886
5496,55,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2011,1.0,2605,95,,1.0,,6.5,,0.03308641975308642,q-0.2_r-0.7000000000000001,-43.68888888888889
5497,29,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2021,0.6666666666666666,2596,93,,1.0,,2.0,,0.006419753086419753,q-0.2_r-0.7000000000000001,-43.91111111111111
5498,31,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2016,1.0,2603,71,,1.0,,0.8,,0.01037037037037037,q-0.2_r-0.7000000000000001,-43.8
5499,6,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.7000000000000001,45,45,0.1,2023,1.0,2562,88,,1.0,,-1.0,,0.0,q-0.2_r-0.7000000000000001,-43.955555555555556
5500,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2024,,2836,125,,1.0,,,,0.0,q-0.2_r-0.75,-43.977777777777774
5501,16,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2020,1.0,2785,93,,1.0,,2.0,,0.003950617283950617,q-0.2_r-0.75,-43.888888888888886
5502,33,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2004,0.75,2747,95,,1.0,,1.9090909090909092,,0.06172839506172839,q-0.2_r-0.75,-43.53333333333333
5503,18,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2023,1.0,2792,83,,1.0,,0.0,,0.0024691358024691358,q-0.2_r-0.75,-43.955555555555556
5504,45,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,1994,0.9333333333333333,2735,85,,1.0,,2.909090909090909,,0.08592592592592592,q-0.2_r-0.75,-43.31111111111111
5505,34,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2006,0.8888888888888888,2787,102,,1.0,,1.6666666666666667,,0.04148148148148148,q-0.2_r-0.75,-43.577777777777776
5506,33,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2022,1.0,2823,122,,1.0,,6.0,,0.008888888888888889,q-0.2_r-0.75,-43.93333333333333
5507,18,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2023,1.0,2802,115,,1.0,,1.0,,0.0,q-0.2_r-0.75,-43.955555555555556
5508,55,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2017,1.0,2775,98,,1.0,,3.0,,0.03901234567901234,q-0.2_r-0.75,-43.82222222222222
5509,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2024,,2772,92,,1.0,,,,0.0,q-0.2_r-0.75,-43.977777777777774
5510,36,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2013,0.7272727272727273,2802,93,,1.0,,2.6666666666666665,,0.015308641975308642,q-0.2_r-0.75,-43.733333333333334
5511,37,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2020,1.0,2767,113,,1.0,,1.0,,0.02419753086419753,q-0.2_r-0.75,-43.888888888888886
5512,7,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2024,,2768,94,,1.0,,,,0.0,q-0.2_r-0.75,-43.977777777777774
5513,19,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2021,1.0,2776,98,,1.0,,1.0,,0.003950617283950617,q-0.2_r-0.75,-43.91111111111111
5514,27,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2021,1.0,2769,84,,1.0,,7.5,,0.008395061728395062,q-0.2_r-0.75,-43.91111111111111
5515,38,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2019,1.0,2772,99,,1.0,,3.3333333333333335,,0.0024691358024691358,q-0.2_r-0.75,-43.86666666666667
5516,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2024,,2761,83,,1.0,,,,0.0,q-0.2_r-0.75,-43.977777777777774
5517,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2024,1.0,2837,101,,1.0,,-1.0,,0.0,q-0.2_r-0.75,-43.977777777777774
5518,17,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2018,1.0,2772,104,,1.0,,3.0,,0.01037037037037037,q-0.2_r-0.75,-43.84444444444444
5519,13,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2024,,2788,91,,1.0,,,,0.0,q-0.2_r-0.75,-43.977777777777774
5520,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2024,,2742,92,,1.0,,,,0.0,q-0.2_r-0.75,-43.977777777777774
5521,22,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2023,1.0,2774,101,,1.0,,1.0,,0.0,q-0.2_r-0.75,-43.955555555555556
5522,75,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,1976,0.8958333333333334,2784,88,,1.0,,3.1724137931034484,,0.1254320987654321,q-0.2_r-0.75,-42.91111111111111
5523,6,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2022,1.0,2744,94,,1.0,,-1.0,,0.0,q-0.2_r-0.75,-43.93333333333333
5524,35,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2023,1.0,2783,99,,1.0,,11.0,,0.0004938271604938272,q-0.2_r-0.75,-43.955555555555556
5525,80,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,1991,0.7272727272727273,2786,93,,1.0,,2.6,,0.1362962962962963,q-0.2_r-0.75,-43.24444444444445
5526,17,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2023,1.0,2779,99,,1.0,,4.0,,0.0044444444444444444,q-0.2_r-0.75,-43.955555555555556
5527,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2023,1.0,2759,102,,1.0,,,,0.0,q-0.2_r-0.75,-43.955555555555556
5528,35,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2014,0.8,2765,104,,1.0,,4.2,,0.03111111111111111,q-0.2_r-0.75,-43.75555555555555
5529,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,2024,,2732,104,,1.0,,,,0.0,q-0.2_r-0.75,-43.977777777777774
5530,145,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.2,0.75,45,45,0.1,1929,0.8631578947368421,2740,86,,1.0,,3.05,,0.2548148148148148,q-0.2_r-0.75,-41.86666666666667
